Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1641733200,41746.98000000,41894.01000000,41469.48000000,41470.00000000,922.91336000,38454040.52575920,29083,383.44733000,15978362.06566190
1641736800,41470.00000000,41743.26000000,41469.99000000,41535.93000000,628.73613000,26162633.34154910,23823,335.55638000,13962599.97007880
1641740400,41535.93000000,41681.89000000,41200.02000000,41621.11000000,1262.20157000,52341012.77640410,37197,626.43188000,25980011.73834930
1641744000,41621.11000000,42146.25000000,41556.49000000,42143.04000000,1325.34768000,55478278.94575470,39740,817.62246000,34230606.90854320
1641747600,42143.05000000,42200.00000000,41880.01000000,42094.59000000,1198.07276000,50382891.01212640,40881,583.17188000,24523216.94482400
1641751200,42094.48000000,42279.00000000,41861.94000000,41966.99000000,1271.89519000,53554723.02036010,37760,580.70347000,24457085.20858010
1641754800,41966.99000000,42740.00000000,41928.01000000,42695.26000000,2007.33524000,85146253.33755680,55963,1060.46918000,44974949.92470400
1641758400,42695.27000000,42786.70000000,42368.00000000,42439.38000000,1156.79543000,49232966.19575320,38532,589.21968000,25076684.25966960
1641762000,42439.38000000,42557.36000000,42286.67000000,42300.00000000,568.89483000,24124161.40154760,23212,277.47903000,11768913.80061350
1641765600,42300.01000000,42497.26000000,42080.01000000,42205.37000000,749.07543000,31700516.97587470,27202,396.96016000,16800085.30706600
1641769200,42205.36000000,42282.30000000,41766.43000000,41864.62000000,1225.16744000,51365349.67476650,34008,589.75998000,24721045.67536350
1641772800,41864.62000000,42037.05000000,41623.67000000,41655.18000000,1083.21510000,45295764.36517090,36071,524.30351000,21928301.49911090
1641776400,41655.18000000,41850.00000000,41601.00000000,41815.32000000,656.91367000,27411051.56513350,23981,336.79762000,14054228.36007960
1641780000,41815.32000000,41997.90000000,41711.95000000,41927.71000000,746.59629000,31268411.29445840,26791,349.77018000,14649229.91610940
1641783600,41927.70000000,41990.99000000,41852.49000000,41967.59000000,603.35126000,25292332.72690840,20216,280.33640000,11752271.02316200
1641787200,41967.59000000,42248.50000000,41925.61000000,42187.22000000,1026.65893000,43243750.31107880,29737,509.78147000,21474123.91451760
1641790800,42187.22000000,42230.84000000,41967.11000000,42031.29000000,641.96551000,27024514.33702530,23230,317.81454000,13378904.52142800
1641794400,42031.30000000,42048.63000000,41811.70000000,41925.01000000,823.59986000,34532962.24928420,25951,387.69296000,16254427.59927710
1641798000,41925.01000000,42149.31000000,41901.00000000,42042.38000000,723.86090000,30414075.80010370,27155,387.01810000,16261464.17729280
1641801600,42042.38000000,42116.61000000,41712.99000000,41816.84000000,997.44685000,41759276.54929400,35073,496.85105000,20803847.73549470
1641805200,41808.96000000,41937.41000000,41710.96000000,41796.01000000,709.97800000,29698086.48074520,31705,337.44493000,14116302.09495800
1641808800,41796.01000000,41986.00000000,41742.23000000,41778.88000000,628.09437000,26299177.28508280,31715,303.69210000,12717038.18450880
1641812400,41778.88000000,41793.85000000,41455.00000000,41565.34000000,1756.67489000,73089310.72020110,51215,821.51499000,34182137.44691240
1641816000,41565.33000000,41616.72000000,40916.98000000,40930.00000000,3223.67692000,132846916.94608900,68012,1591.79769000,65583172.09111370
1641819600,40930.01000000,41057.52000000,40716.00000000,40774.00000000,2678.34877000,109509620.22436490,64295,1262.26087000,51614350.43744150
1641823200,40774.01000000,41275.92000000,39650.00000000,40786.57000000,12877.43442000,519222691.50972370,243669,5547.81651000,223882800.22731470
1641826800,40786.57000000,41200.00000000,40555.87000000,40984.33000000,3880.93354000,158569025.80025920,86617,1979.87233000,80915250.19526140
1641830400,40984.34000000,41985.99000000,40850.03000000,41904.40000000,4663.47158000,193958751.48920010,95088,2639.70796000,109758884.91805260
1641834000,41904.40000000,42121.63000000,40564.89000000,41184.45000000,5819.36057000,239916987.61546880,118839,2856.82187000,117846188.31386340
1641837600,41184.44000000,41723.87000000,41118.36000000,41604.58000000,1816.05456000,75238582.19837180,49787,968.38739000,40125297.46192720
1641841200,41604.58000000,41698.07000000,41205.65000000,41297.15000000,1358.54117000,56372049.30573990,38029,690.38254000,28644607.63932740
1641844800,41297.15000000,41779.46000000,41158.99000000,41714.72000000,1245.44049000,51617961.97818270,38182,642.61962000,26636196.01493050
1641848400,41716.81000000,41985.00000000,41562.38000000,41714.13000000,1365.38265000,57035367.63353540,36634,724.55767000,30267070.66918200
1641852000,41714.14000000,41849.45000000,41500.00000000,41604.98000000,729.88329000,30419220.97853950,27079,338.28797000,14098607.89383630
1641855600,41604.98000000,41892.87000000,41503.56000000,41822.49000000,672.28660000,28075450.14163520,21912,359.01784000,14990851.06766320
1641859200,41822.49000000,41878.78000000,41583.43000000,41593.70000000,869.73683000,36281214.07517270,27177,418.88985000,17475651.74267520
1641862800,41593.69000000,42062.91000000,41544.64000000,41928.82000000,1240.96190000,51936704.43057780,33548,690.91109000,28923378.00868410
1641866400,41928.82000000,42400.01000000,41818.18000000,42173.77000000,1875.33837000,79066409.87252620,45090,1007.70400000,42487992.91300020
1641870000,42173.77000000,42277.99000000,42056.80000000,42277.98000000,948.11009000,39971550.17699330,29688,475.21566000,20035974.27609810
1641873600,42277.99000000,42387.78000000,42123.03000000,42304.65000000,1170.50674000,49455381.29200940,31370,596.09605000,25188064.70779840
1641877200,42304.65000000,42315.79000000,42021.71000000,42110.00000000,897.64330000,37819297.49525180,25808,421.71073000,17765404.52244450
1641880800,42110.00000000,42232.68000000,41971.37000000,42105.00000000,990.30927000,41693372.63328100,26019,510.52541000,21494359.88209910
1641884400,42104.99000000,42280.00000000,42069.73000000,42211.05000000,824.67137000,34776805.70516160,25634,371.58074000,15669800.99702010
1641888000,42212.21000000,42627.66000000,41930.01000000,41991.78000000,2197.68722000,92839896.56336070,53999,1089.69515000,46064346.46752700
1641891600,41991.78000000,42148.04000000,41843.13000000,41984.80000000,1058.94290000,44477201.80561270,31936,572.88888000,24061150.66515680
1641895200,41984.79000000,42066.61000000,41575.00000000,41631.02000000,1544.92365000,64596266.52833160,44355,651.76577000,27250799.51797890
1641898800,41631.02000000,41944.00000000,41584.86000000,41809.99000000,1271.07829000,53115468.38547890,39647,670.23616000,28008894.71728010
1641902400,41809.99000000,41956.45000000,41722.23000000,41812.69000000,946.89068000,39634497.28794730,37998,448.08339000,18755762.91926100
1641906000,41812.70000000,41899.00000000,41586.03000000,41701.52000000,1163.91865000,48612324.92334680,40198,544.49411000,22745618.73829750
1641909600,41700.74000000,41823.01000000,41268.93000000,41642.00000000,2261.46020000,93907212.28670280,58919,1029.17539000,42743960.35769540
1641913200,41639.51000000,42200.00000000,41440.69000000,41733.93000000,2972.86186000,124331720.14406240,69597,1556.71691000,65123213.28623290
1641916800,41733.92000000,42925.07000000,41680.44000000,42705.24000000,4848.73177000,205794464.02617130,105457,2530.73653000,107420793.59626190
1641920400,42705.24000000,43100.00000000,42319.24000000,42549.01000000,4190.85853000,178974697.71780990,90731,1946.40192000,83120156.13264380
1641924000,42549.01000000,42916.97000000,42353.07000000,42755.00000000,1416.65246000,60441975.69137110,44909,697.28248000,29758090.58479890
1641927600,42754.99000000,43086.70000000,42595.68000000,42972.05000000,1440.44569000,61699478.69959700,40631,718.48501000,30774122.40229870
1641931200,42972.04000000,43095.26000000,42692.19000000,42800.38000000,1219.60178000,52272340.79457410,36804,582.77892000,24983384.64824520
1641934800,42797.62000000,42823.69000000,42643.74000000,42659.20000000,702.10380000,29999130.68739960,27238,330.44465000,14120315.15793510
1641938400,42664.71000000,42776.14000000,42597.41000000,42713.13000000,561.85993000,23975024.87993490,24841,294.29481000,12557917.42302140
1641942000,42713.12000000,42886.28000000,42633.97000000,42729.29000000,681.14201000,29131172.85740380,23932,365.84030000,15647229.43663940
1641945600,42729.29000000,42965.00000000,42578.02000000,42675.00000000,1004.90689000,42957792.49642640,33543,499.46425000,21353109.36670960
1641949200,42675.03000000,42769.06000000,42562.20000000,42626.05000000,724.93634000,30910185.76744230,26668,361.31270000,15405638.94859470
1641952800,42626.04000000,42712.29000000,42450.00000000,42559.33000000,725.31326000,30884198.92592310,27084,333.34942000,14194670.36812680
1641956400,42559.34000000,42679.76000000,42494.72000000,42605.02000000,631.48372000,26896549.07748410,23029,346.80274000,14771535.55041850
1641960000,42605.01000000,42733.87000000,42518.97000000,42629.90000000,784.28575000,33418353.15314910,28694,410.76103000,17503827.76861200
1641963600,42629.91000000,42773.64000000,42560.00000000,42705.51000000,652.00214000,27829594.35701310,24823,312.03295000,13318980.23416180
1641967200,42705.51000000,42867.55000000,42600.01000000,42675.55000000,951.67503000,40638168.86203430,32380,486.55144000,20778196.92178030
1641970800,42675.54000000,42675.55000000,42463.13000000,42561.67000000,948.81146000,40369265.64187850,34267,467.33174000,19881073.96626120
1641974400,42561.66000000,42717.57000000,42508.69000000,42603.51000000,869.57762000,37066815.96474700,33323,436.50964000,18607759.09795210
1641978000,42603.51000000,42909.92000000,42565.99000000,42796.83000000,1281.02538000,54753989.86187780,40115,665.68524000,28453142.98494070
1641981600,42796.84000000,42990.01000000,42735.20000000,42765.18000000,1451.62564000,62213321.51527270,43403,713.59470000,30587324.62774740
1641985200,42765.18000000,43443.60000000,42683.21000000,42935.92000000,2646.33241000,114029526.09020420,68158,1483.64809000,63952044.69550610
1641988800,42935.92000000,43301.50000000,42874.01000000,43285.51000000,2409.05723000,103849834.90205030,62728,1272.62562000,54861901.71637010
1641992400,43285.52000000,44078.40000000,43187.60000000,43920.97000000,5227.41461000,228425829.09647380,109862,2838.45145000,124048277.39049050
1641996000,43920.96000000,43957.00000000,43676.18000000,43849.54000000,2481.51783000,108670859.84666530,63772,1303.76395000,57091148.75902290
1641999600,43849.55000000,43933.00000000,43401.01000000,43560.29000000,2155.48087000,94133585.09092070,69567,1033.03931000,45128431.01426850
1642003200,43560.29000000,43688.50000000,43317.00000000,43611.02000000,1613.92113000,70269743.49078490,55282,781.78307000,34042192.65227980
1642006800,43611.03000000,43867.19000000,43481.73000000,43841.57000000,1161.08120000,50725984.04133380,39331,603.71455000,26382897.81766150
1642010400,43841.56000000,43886.26000000,43567.26000000,43589.98000000,1048.28546000,45849395.71248530,34824,515.03405000,22529476.54511350
1642014000,43589.97000000,43760.94000000,43526.30000000,43743.11000000,778.36522000,33954578.39333650,30775,369.37749000,16113375.97311900
1642017600,43743.10000000,43993.66000000,43629.39000000,43819.17000000,1258.22966000,55121056.72016010,34412,681.61023000,29866530.21769730
1642021200,43819.16000000,44322.00000000,43734.55000000,43773.09000000,1786.14248000,78590024.27191930,52806,969.68959000,42682249.13938120
1642024800,43776.60000000,43948.99000000,43742.97000000,43842.95000000,574.66169000,25196663.95996560,27549,293.61812000,12873890.06958340
1642028400,43842.94000000,44032.19000000,43817.35000000,43902.66000000,777.15978000,34151120.47252320,27507,404.56748000,17777942.98976610
1642032000,43902.65000000,44075.42000000,43670.00000000,43720.00000000,1234.16915000,54148672.99687310,35625,533.96344000,23422697.84953490
1642035600,43720.00000000,43808.88000000,43516.92000000,43548.57000000,992.52709000,43311619.38252760,35572,468.76645000,20455448.73147900
1642039200,43548.58000000,43684.28000000,43534.07000000,43587.63000000,615.45639000,26839868.46576480,26799,295.82476000,12901101.81716410
1642042800,43587.62000000,43646.87000000,43422.72000000,43509.93000000,1137.48460000,49477943.57324740,41703,490.08352000,21316800.92593130
1642046400,43505.99000000,43719.99000000,43483.20000000,43623.02000000,849.79404000,37072091.76824530,35422,475.50902000,20744557.84207290
1642050000,43623.01000000,43763.57000000,43579.36000000,43662.68000000,571.73768000,24956434.82775440,28369,293.01516000,12789972.81849270
1642053600,43662.68000000,43795.44000000,43642.94000000,43708.42000000,1073.35534000,46925611.76777150,34018,550.01771000,24043968.03766760
1642057200,43708.42000000,43764.98000000,43537.42000000,43699.99000000,836.91713000,36549628.38320830,31259,356.91745000,15587888.46740260
1642060800,43699.99000000,43898.33000000,43668.87000000,43896.44000000,1060.63413000,46464639.46580960,43172,549.93666000,24093472.52411570
1642064400,43896.43000000,43991.78000000,43740.01000000,43883.00000000,1022.25878000,44810826.75373360,36900,534.82818000,23445325.82178010
1642068000,43883.00000000,44014.51000000,43756.20000000,43780.25000000,1099.07320000,48244303.82418240,36401,518.94256000,22777845.34310240
1642071600,43780.25000000,43830.68000000,43500.00000000,43602.31000000,1425.68774000,62251301.06613020,42541,698.24582000,30493003.57925850
1642075200,43603.58000000,43811.00000000,43575.05000000,43803.16000000,768.79720000,33623823.04080380,39607,422.35459000,18469812.96348850
1642078800,43803.16000000,43939.00000000,43659.21000000,43924.62000000,1023.65180000,44845242.18695290,33533,532.74745000,23341806.56259780
1642082400,43924.61000000,44500.00000000,43840.28000000,44154.52000000,4866.88512000,214886573.61189430,90113,2711.09545000,119734383.95281480
1642086000,44154.52000000,44211.00000000,42871.01000000,43200.00000000,4892.54873000,211929611.43779990,113714,2172.07706000,94013064.31503720
1642089600,43200.01000000,43500.00000000,43070.42000000,43250.89000000,1782.99397000,77162260.11527300,53370,873.16513000,37798078.87637960
1642093200,43250.92000000,43255.04000000,42565.01000000,42822.12000000,2807.09484000,120218429.04753080,66384,1365.97747000,58502647.69258140
1642096800,42822.12000000,42962.96000000,42628.38000000,42709.29000000,1040.60187000,44565333.89165670,35245,518.45531000,22204183.34025180
1642100400,42709.29000000,42896.81000000,42535.00000000,42700.67000000,1314.97413000,56130158.87222660,40450,650.50276000,27767543.03720610
1642104000,42700.67000000,42796.18000000,42311.22000000,42796.18000000,1918.71560000,81555266.44708670,45809,996.12415000,42341044.92657730
1642107600,42796.18000000,42879.76000000,42664.14000000,42810.99000000,871.73458000,37295927.59954020,28218,405.18081000,17335399.82579510
1642111200,42810.99000000,42888.18000000,42466.64000000,42594.37000000,770.26146000,32883344.07439640,30427,354.11932000,15115434.92157130
1642114800,42597.02000000,42771.94000000,42500.00000000,42560.11000000,933.52305000,39795612.89508530,31583,407.55564000,17379639.07181050
1642118400,42558.35000000,42784.00000000,42362.91000000,42750.66000000,1160.43813000,49447493.60212850,37254,611.57689000,26057651.40498140
